"stableDegree";"stablePartners";"K-Core";"TentativeSIC";"acronym";"activityType";"barPower";"betwCentrality";"birthDate";"call";"city";"commDate";"country";"ecContribution";"ecMaxContribution";"endDate";"endOfParticipation";"fundingScheme";"intimacy";"manager";"moneyTogether";"myMoney";"name";"numPartners";"numProjects";"objective";"orgId";"organizationUrl";"postCode";"programme";"projectNode";"projectUrl";"projectsTogether";"rcn";"relationshipValue";"role";"shortName";"startDate";"status";"street";"topics";"totMoney";"totalCost";"wBarPower";"weightedBarPower"
54;27;0;;;"OTH";0;167.296;0;;"BRUXELLES";0;"BE";0;0;;false;;0;false;0;0;"AGENCE BRUXELLOISE POUR L'ENTREPRISE";65;11;;"999549693";;;;false;;0;;0;;"ABE";;;"CHAUSSEE DE CHARLEROI 110";;1.0268e+06;0;0;-0.00479528
30;15;0;;;"PUB";0;270.161;0;;"DUBLIN 3";0;"IE";0;0;;false;;0;false;0;0;"ENTERPRISE IRELAND";42;9;;"999796946";;;;false;;0;;0;;"ENTERPRISE IRELAND";;;"EAST POINT BUSINESS PARK THE PLAZA";;6.46377e+06;0;0;0.0147062
100;50;0;;;"REC";0;10899.5;0;;"WARSAW";0;"PL";0;0;;false;;0;false;0;0;"INSTYTUT PODSTAWOWYCH PROBLEMOW TECHNIKI POLSKIEJ AKADEMII NAUK";121;22;;"999454439";;;;false;;0;;0;;"IPPT PAN";;;"Adolfa Pawinskiego  5B";;4.04423e+06;0;0;0.0357895
74;37;0;;;"REC";0;683.208;0;;"Swindon";0;"UK";0;0;;false;;0;false;0;0;"The Technology Strategy Board";98;12;;"998592400";;;;false;;0;;0;;"InnovateUK";;;"North Star House, North Star Avenue B1";;1.76771e+06;0;0;-0.0166772
258;129;0;;;"PUB";0;37249.4;0;;"OSLO";0;"NO";0;0;;false;;0;false;0;0;"NORGES FORSKNINGSRAD";331;42;;"999460453";;;;false;;0;;0;;"RCN";;;"DRAMMENSVEIEN 288";;1.7758e+07;0;0;0.0142685
62;31;0;;;"PUB";0;427;0;;"ZAGREB";0;"HR";0;0;;false;;0;false;0;0;"AGENCIJA ZA MOBILNOST I PROGRAME EUROPSKE UNIJE";93;12;;"999500126";;;;false;;0;;0;;"AMEUP - AGENCY FOR MOBILITY AND EU PROGRAMMES";;;"FRANKOPANSKA  26";;481317;0;0;-0.0357686
178;89;0;;;"PUB";0;7849.13;0;;"MADRID";0;"ES";0;0;;false;;0;false;0;0;"CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL.";187;30;;"999510020";;;;false;;0;;0;;"CDTI";;;"CALLE CID 4";;1.27569e+07;0;0;0.00071332
70;35;0;;;"REC";0;3611.01;0;;"ATHINA";0;"EL";0;0;;false;;0;false;0;0;"ETHNIKO IDRYMA EREVNON";152;20;;"999479853";;;;false;;0;;0;;"NHRF";;;"VAS KONSTANTINOU 48";;2.29452e+06;0;0;-0.0230192
38;19;0;;;"OTH";0;27.7382;0;;"LUXEMBOURG";0;"LU";0;0;;false;;0;false;0;0;"LUXINNOVATION GIE";90;8;;"999918390";;;;false;;0;;0;;"LXI";;;"RUE ALCIDE DE GASPERI 7";;1.3752e+06;0;0;0.00719237
110;55;0;;;"PUB";0;2119.28;0;;"TEL AVIV";0;"IL";0;0;;false;;0;false;0;0;"MATIMOP - THE ISRAELI CENTER FOR R&D";123;18;;"999590142";;;;false;;0;;0;;"MATIMOP";;;"HAMERED STREET 29";;4.1039e+06;0;0;0.0136569
346;173;0;;;"PUB";0;64017.8;0;;"LISBOA";0;"PT";0;0;;false;;0;false;0;0;"FUNDACAO PARA A CIENCIA E A TECNOLOGIA";464;63;;"999543970";;;;false;;0;;0;;"FCT";;;"AVENIDA D CARLOS I  126";;9.03196e+06;0;0;-0.0226056
172;86;0;;;"REC";0;17176.6;0;;"GENEVA 23";0;"CH";0;0;;false;;0;false;0;0;"EUROPEAN ORGANIZATION FOR NUCLEAR RESEARCH";271;45;;"999988133";;;;false;;0;;0;;"CERN";;;"ROUTE DE MEYRIN CERN";;3.40574e+07;0;0;0.0536564
44;22;0;;;"PRC";0;774.796;0;;"ENFIELD";0;"UK";0;0;;false;;0;false;0;0;"TRUST-IT SERVICES LIMITED";109;14;;"999687724";;;;false;;0;;0;;"TRUST-IT";;;"CHASE SIDE 42 CHASE GREEN HOUSE";;4.37778e+06;0;0;0.00103954
4;2;0;;;"OTH";0;0.414729;0;;"EDINBURGH";0;"UK";0;0;;false;;0;false;0;0;"CLOUD SECURITY ALLIANCE (EUROPE) LBG";32;5;;"957576241";;;;false;;0;;0;;"CSA EMEA";;;"MELVILLE STREET 34";;1.24981e+06;0;0;0.0407519
142;71;0;;;"HES";0;10975.4;0;;"DARMSTADT";0;"DE";0;0;;false;;0;false;0;0;"TECHNISCHE UNIVERSITAT DARMSTADT";425;41;;"999986581";;;;false;;0;;0;;"TUDA";;;"KAROLINENPLATZ  5";;2.2743e+07;0;0;-0.00778655
6;3;0;;;"PRC";0;0;0;;"ROSTOCK";0;"DE";0;0;;false;;0;false;0;0;"GENSORIC GMBH";14;4;;"951021757";;;;false;;0;;0;;"GENSORIC GMBH";;;"SCHILLINGALLEE 68";;2.54244e+06;0;0;-0.0259915
4;2;0;;;"PRC";0;0;0;;"Eindhoven";0;"NL";0;0;;false;;0;false;0;0;"ANTERYON BV";28;3;;"940431103";;;;false;;0;;0;;"ANT";;;"Zwaanstraat 2A";;482540;0;0;-0.0281658
2;1;0;;;"HES";0;0;0;;"RENNES CEDEX";0;"FR";0;0;;false;;0;false;0;0;"UNIVERSITE RENNES II";57;3;;"999956220";;;;false;;0;;0;;"UR2";;;"PLACE DU RECTEUR HENRI LE MOAL";;396576;0;0;-0.0134607
98;49;0;;;"REC";0;540.855;0;;"AMSTERDAM";0;"NL";0;0;;false;;0;false;0;0;"GEANT VERENIGING";99;8;;"999579278";;;;false;;0;;0;;"GEANT Assn";;;"SINGEL 468 D";;6.10604e+06;0;0;0.0233524
82;41;0;;;"PUB";0;1827.84;0;;"PARIS";0;"FR";0;0;;false;;0;false;0;0;"GROUPEMENT D INTERET PUBLIC POUR LERESEAU NATIONAL DE TELECOMMUNICATIONS POUR LA TECHNOLOGIE L ENSEIGNEMENT ET LA RECHERCHE";76;7;;"999660758";;;;false;;0;;0;;"RENATER";;;"RUE DAVIEL   23-25";;1.86532e+06;0;0;-0.0103018
126;63;0;;;"OTH";0;1272.85;0;;"ESPOO";0;"FI";0;0;;false;;0;false;0;0;"CSC-TIETEEN TIETOTEKNIIKAN KESKUS OY";226;13;;"999645820";;;;false;;0;;0;;"CSC";;;"Keilaranta 14";;8.16503e+06;0;0;0.0207987
82;41;0;;;"PRC";0;1005.78;0;;"AMSTERDAM";0;"NL";0;0;;false;;0;false;0;0;"SURFSARA BV";145;9;;"952865630";;;;false;;0;;0;;"SURFSARA BV";;;"SCIENCE PARK 140";;3.22939e+06;0;0;-0.00373612
76;38;0;;;"OTH";0;0.0175439;0;;"DIDCOT";0;"UK";0;0;;false;;0;false;0;0;"JISC COLLECTIONS AND JANET LIMITED";46;4;;"998543318";;;;false;;0;;0;;"JANET(UK)";;;"LIBRARY AVENUE HARWELL SCIENCE";;445973;0;0;-0.0220473
94;47;0;;;"OTH";0;3862.85;0;;"AMSTERDAM";0;"NL";0;0;;false;;0;false;0;0;"Stichting EGI";164;14;;"989221715";;;;false;;0;;0;;"EGI.eu";;;"SCIENCE PARK 140";;5.85677e+06;0;0;0.0195607
184;92;0;;;"OTH";0;36034.8;0;;"POZNAN";0;"PL";0;0;;false;;0;false;0;0;"INSTYTUT CHEMII BIOORGANICZNEJ POLSKIEJ AKADEMII NAUK";288;30;;"999586359";;;;false;;0;;0;;"PSNC";;;"NOSKOWSKIEGO 12-14";;1.23705e+07;0;0;0.00336567
62;31;0;;;"PUB";0;392.182;0;;"DEN HAAG";0;"NL";0;0;;false;;0;false;0;0;"STICHTING LIBER";118;8;;"985428142";;;;false;;0;;0;;"LIBER";;;"PR WILLEM ALEXANDERHOF 5";;1.49812e+06;0;0;-0.0110705
22;11;0;;;"REC";0;0;0;;"BRNO";0;"CZ";0;0;;false;;0;false;0;0;"MORAVSKA ZEMSKA KNIHOVNA V BRNE";26;2;;"999639612";;;;false;;0;;0;;"MZK";;;"KOUNICOVA 65A";;34900;0;0;-0.0461984
22;11;0;;;"PRC";0;0;0;;"TUBINGEN";0;"DE";0;0;;false;;0;false;0;0;"DAASI INTERNATIONAL GMBH";26;2;;"937025336";;;;false;;0;;0;;"DAASI";;;"EUROPAPLATZ 3";;321800;0;0;0.00209355
88;44;0;;;"PUB";0;265.369;0;;"ROMA";0;"IT";0;0;;false;;0;false;0;0;"CONSORTIUM GARR";65;6;;"999579084";;;;false;;0;;0;;"GARR";;;"VIA DEI TIZII  6";;1.62256e+06;0;0;-0.0130721
76;38;0;;;"OTH";0;0.0175439;0;;"BERLIN";0;"DE";0;0;;false;;0;false;0;0;"VEREIN ZUR FOERDERUNG EINES DEUTSCHEN FORSCHUNGSNETZES DFN VEREIN E.V.";46;4;;"999644753";;;;false;;0;;0;;"DFN-VEREIN";;;"ALEXANDERPLATZ 1";;2.55959e+06;0;0;-0.000244137
118;59;0;;;"REC";0;5265.94;0;;"PRAHA 6";0;"CZ";0;0;;false;;0;false;0;0;"CESNET ZAJMOVE SDRUZENI PRAVNICKYCH OSOB";164;13;;"999589463";;;;false;;0;;0;;"CESNET";;;"ZIKOVA 4";;2.63368e+06;0;0;-0.0167972
172;86;0;;;"PRC";0;19042.7;0;;"ATHINA";0;"EL";0;0;;false;;0;false;0;0;"ETHNIKO DIKTYO EREVNAS TECHNOLOGIAS AE";242;20;;"999937887";;;;false;;0;;0;;"GRNET";;;"LEOFOROS KIFISIAS 7";;6.4222e+06;0;0;-0.00472912
90;45;0;;;"PRC";0;319.141;0;;"UTRECHT";0;"NL";0;0;;false;;0;false;0;0;"SURFnet bv";88;7;;"998617426";;;;false;;0;;0;;"SURFnet";;;"MOREELSEPARK 48";;2.06086e+06;0;0;-0.0121076
282;141;0;;;"REC";0;53594.3;0;;"LEUVEN";0;"BE";0;0;;false;;0;false;0;0;"INTERUNIVERSITAIR MICRO-ELECTRONICACENTRUM IMEC VZW";779;86;;"999981149";;;;false;;0;;0;;"IMEC";;;"KAPELDREEF 75";;9.28043e+07;0;0;0.0959972
444;222;0;;;"OTH";0;169048;0;;"DEN HAAG";0;"NL";0;0;;false;;0;false;0;0;"NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO";1235;109;;"999988909";;;;false;;0;;0;;"NETHERLANDS ORGANISATION FORAPPLIED SCIENTIFIC RESEARCH";;;"ANNA VAN BUERENPLEIN 1";;5.56944e+07;0;0;0.0196844
340;170;0;;;"HES";0;59921.7;0;;"GENT";0;"BE";0;0;;false;;0;false;0;0;"UNIVERSITEIT GENT";797;107;;"999986096";;;;false;;0;;0;;"UGent";;;"SINT PIETERSNIEUWSTRAAT 25";;6.00343e+07;0;0;0.0065805
4;2;0;;;"REC";0;0;0;;"STUTTGART";0;"DE";0;0;;false;;0;false;0;0;"ZENTRUM FUR SONNENENERGIE- UND WASSERSTOFF-FORSCHUNG BADEN-WURTTEMBERGSTIFTUNG";23;3;;"999517101";;;;false;;0;;0;;"ZSW";;;"INDUSTRIESTRASSE 6";;3.43172e+06;0;0;0.147104
10;5;0;;;"PRC";0;31.7387;0;;"JARFALLA";0;"SE";0;0;;false;;0;false;0;0;"MIDSUMMER AB";25;3;;"942193011";;;;false;;0;;0;;"MS";;;"Elektronikhöjden 6";;1.12338e+06;0;0;-0.00471551
16;8;0;;;"REC";0;414.977;0;;"BERLIN";0;"DE";0;0;;false;;0;false;0;0;"HELMHOLTZ-ZENTRUM BERLIN FUR MATERIALIEN UND ENERGIE GMBH";52;8;;"999446000";;;;false;;0;;0;;"HZB";;;"Hahn-Meitner-Platz  1";;5.16515e+06;0;0;-0.00551801
2;1;0;;;"PRC";0;0;0;;"STOCKHOLM";0;"SE";0;0;;false;;0;false;0;0;"FUNKA NU AB";48;4;;"963518461";;;;false;;0;;0;;"FUNKA";;;"DOBELNSGATAN 21 6 TR";;1.42829e+06;0;0;0.0663215
8;4;0;;;"OTH";0;3136;0;;"Brussels";0;"BE";0;0;;false;;0;false;0;0;"European Regions Research and Innovation Network";42;5;;"997382713";;;;false;;0;;0;;"ERRIN";;;"RUE DE LUXEMBOURG 3";;482728;0;0;-0.0365698
442;221;0;;;"REC";0;212064;0;;"DERIO BIZKAIA";0;"ES";0;0;;false;;0;false;0;0;"FUNDACION TECNALIA RESEARCH & INNOVATION";1269;121;;"999604110";;;;false;;0;;0;;"TECNALIA";;;"PARQUE CIENTIFICO Y TECNOLOGICO DE BIZKAIA C GELDO EDIFICIO 700";;5.72085e+07;0;0;0.0145137
18;9;0;;;"OTH";0;177.375;0;;"MADRID";0;"ES";0;0;;false;;0;false;0;0;"ASOCIACION ESPAÑOLA DE NORMALIZACION Y CERTIFICACION";164;15;;"984232326";;;;false;;0;;0;;"AENOR";;;"CALLE GENOVA 6";;1.22158e+06;0;0;-0.0580786
2;1;0;;;"PRC";0;0;0;;"BOOTERSTOWN DUBLIN";0;"IE";0;0;;false;;0;false;0;0;"EUROPEAN HEALTH MANAGEMENT ASSOCIATION LIMITED";65;4;;"985298259";;;;false;;0;;0;;"EHMA";;;"ROCK ROAD 118";;631694;0;0;-0.0125319
176;88;0;;;"HES";0;13427.6;0;;"PISA";0;"IT";0;0;;false;;0;false;0;0;"UNIVERSITA DI PISA";474;39;;"999862712";;;;false;;0;;0;;"UNIPI";;;"LUNGARNO PACINOTTI 43/44";;1.36332e+07;0;0;-0.00260285
192;96;0;;;"REC";0;49267.1;0;;"WIEN";0;"AT";0;0;;false;;0;false;0;0;"AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH";630;54;;"999584128";;;;false;;0;;0;;"AIT";;;"DONAU CITY STRASSE 1 TECH GATE VIENNA";;2.96834e+07;0;0;0.0224826
344;172;0;;;"HES";0;45602.7;0;;"MANCHESTER";0;"UK";0;0;;false;;0;false;0;0;"THE UNIVERSITY OF MANCHESTER";771;119;;"999903840";;;;false;;0;;0;;"UNIMAN";;;"OXFORD ROAD UNIVERSITY OF MANCHESTER OFFICE OF DIRECTOR OF FINANCE";;7.02672e+07;0;0;0.014056
36;18;0;;;"PRC";0;3527.08;0;;"BERLIN";0;"DE";0;0;;false;;0;false;0;0;"VDI/VDE INNOVATION + TECHNIK GMBH";121;10;;"999731568";;;;false;;0;;0;;"VDI/VDE-IT";;;"Steinplatz 1";;3.37176e+06;0;0;0.058464
194;97;0;;;"PUB";0;13448.9;0;;"ROMA";0;"IT";0;0;;false;;0;false;0;0;"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA";213;28;;"999641358";;;;false;;0;;0;;"MIUR";;;"Via Michele Carcani 61";;6.10172e+06;0;0;-0.010636
108;54;0;;;"PUB";0;1772.84;0;;"HELSINKI";0;"FI";0;0;;false;;0;false;0;0;"SUOMEN AKATEMIA";123;13;;"999517586";;;;false;;0;;0;;"SUOMEN AKATEMIA";;;"HAKANIEMENRANTA 6";;2.16782e+06;0;0;-0.0156631
380;190;0;;;"REC";0;128409;0;;"PARIS CEDEX 07";0;"FR";0;0;;false;;0;false;0;0;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE";750;74;;"999993274";;;;false;;0;;0;;"INRA";;;"Rue De L'Universite  147";;2.92754e+07;0;0;0.0205536
26;13;0;;;"REC";0;256.685;0;;"DWINGELOO";0;"NL";0;0;;false;;0;false;0;0;"STICHTING ASTRON, NETHERLANDS INSTITUTE FOR RADIO ASTRONOMY";70;6;;"999492754";;;;false;;0;;0;;"ASTRON";;;"Oude Hoogeveensedijk  4";;4.95599e+06;0;0;0.0887591
88;44;0;;;"HES";0;460.724;0;;"HEIDELBERG";0;"DE";0;0;;false;;0;false;0;0;"RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG";255;30;;"999987648";;;;false;;0;;0;;"UHEI";;;"SEMINARSTRASSE 2";;2.13398e+07;0;0;0.0093566
12;6;0;;;"REC";0;1.15227;0;;"CERDANYOLA DEL VALLES";0;"ES";0;0;;false;;0;false;0;0;"INSTITUTO DE FISICA DE ALTAS ENERGIAS";54;5;;"999613907";;;;false;;0;;0;;"IFAE";;;"CAMPUS DE BELLATERRA - UNIVERSIDAD AUTONOMA DE BARCELONA";;500072;0;0;-0.0424501
114;57;0;;;"HES";0;2416.55;0;;"ERLANGEN";0;"DE";0;0;;false;;0;false;0;0;"FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN NUERNBERG";402;41;;"999995408";;;;false;;0;;0;;"FAU";;;"SCHLOSSPLATZ 4";;2.41504e+07;0;0;-0.00455517
380;190;0;;;"HES";0;58308.5;0;;"CAMBRIDGE";0;"UK";0;0;;false;;0;false;0;0;"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE";729;263;;"999977172";;;;false;;0;;0;;"UCAM";;;"TRINITY LANE THE OLD SCHOOLS";;1.75376e+08;0;0;0.00794028
260;130;0;;;"HES";0;21202.8;0;;"AMSTERDAM";0;"NL";0;0;;false;;0;false;0;0;"STICHTING VU";664;99;;"954530344";;;;false;;0;;0;;"VU/VUmc";;;"DE BOELELAAN 1105";;5.42467e+07;0;0;0.00945141
214;107;0;;;"REC";0;12728;0;;"FRASCATI";0;"IT";0;0;;false;;0;false;0;0;"ISTITUTO NAZIONALE DI FISICA NUCLEARE";393;38;;"999992789";;;;false;;0;;0;;"INFN";;;"Via Enrico Fermi 40";;2.10131e+07;0;0;0.00381507
354;177;0;;;"HES";0;48044.6;0;;"EDINBURGH";0;"UK";0;0;;false;;0;false;0;0;"THE UNIVERSITY OF EDINBURGH";662;142;;"999974941";;;;false;;0;;0;;"UEDIN";;;"OLD COLLEGE, SOUTH BRIDGE";;1.00521e+08;0;0;0.0104148
62;31;0;;;"REC";0;1300.38;0;;"HAMBURG";0;"DE";0;0;;false;;0;false;0;0;"STIFTUNG DEUTSCHES ELEKTRONEN-SYNCHROTRON DESY";130;21;;"999986969";;;;false;;0;;0;;"DESY";;;"NOTKESTRASSE  85";;1.42475e+07;0;0;0.0108031
20;10;0;;;"REC";0;53.5665;0;;"DWINGELOO";0;"NL";0;0;;false;;0;false;0;0;"JOINT INSTITUTE FOR VERY LONG BASELINE INTERFEROMETRY AS A EUROPEAN RESEARCH INFRASTRUCTURE CONSORTIUM (JIV-ERIC)";62;4;;"924220754";;;;false;;0;;0;;"JIV-ERIC";;;"OUDE HOOGEVEENSEDIJK 4";;3.98102e+06;0;0;0.0825054
18;9;0;;;"REC";0;3175.89;0;;"TORREJON DE ARDOZ MADRID";0;"ES";0;0;;false;;0;false;0;0;"INSTITUTO NACIONAL DE TECNICA AEROESPACIAL ESTEBAN TERRADAS";115;9;;"999583546";;;;false;;0;;0;;"INTA";;;"CR TORREJON AJALVIR KM 4 2";;3.10006e+06;0;0;-0.00634544
116;58;0;;;"REC";0;4648.68;0;;"ROMA";0;"IT";0;0;;false;;0;false;0;0;"ISTITUTO NAZIONALE DI ASTROFISICA";216;24;;"999868920";;;;false;;0;;0;;"INAF";;;"Viale del Parco Mellini 84";;1.25684e+07;0;0;0.0152341
22;11;0;;;"HES";0;676.613;0;;"MADRID";0;"ES";0;0;;false;;0;false;0;0;"UNIVERSIDAD COMPLUTENSE DE MADRID";218;27;;"999874546";;;;false;;0;;0;;"UCM";;;"AVENIDA DE SENECA 2";;1.10286e+07;0;0;-0.0133855
102;51;0;;;"HES";0;3427.14;0;;"GRANADA";0;"ES";0;0;;false;;0;false;0;0;"UNIVERSIDAD DE GRANADA";356;28;;"999882015";;;;false;;0;;0;;"UGR";;;"CUESTA DEL HOSPICIO SN";;7.03156e+06;0;0;-0.0118519
276;138;0;;;"REC";0;71767.2;0;;"HERAKLION";0;"EL";0;0;;false;;0;false;0;0;"FOUNDATION FOR RESEARCH AND TECHNOLOGY HELLAS";746;95;;"999995893";;;;false;;0;;0;;"FORTH";;;"N PLASTIRA STR 100";;3.7832e+07;0;0;0.00247183
8;4;0;;;"PRC";0;1368.2;0;;"VALBONNE";0;"FR";0;0;;false;;0;false;0;0;"SIGMA ORIONIS SA";67;10;;"999792096";;;;false;;0;;0;;"SIGMA";;;"ROUTE DES DOLINES 1240 BUROPOLIS SOPHIA ANTIPOLIS";;2.40655e+06;0;0;-0.00862818
42;21;0;;;"PRC";0;6433.63;0;;"PORTO";0;"PT";0;0;;false;;0;false;0;0;"SOCIEDADE PORTUGUESA DE INOVACAO - CONSULTADORIA EMPRESARIAL E FOMENTO DA INOVACAO S.A.";121;11;;"999479368";;;;false;;0;;0;;"SPI";;;"AVENIDA MARECHAL GOMES DA COSTA 1376";;1.82749e+06;0;0;0.00680267
50;25;0;;;"REC";0;14034;0;;"STUTTGART";0;"DE";0;0;;false;;0;false;0;0;"STEINBEIS INNOVATION GGMBH";295;33;;"998936750";;;;false;;0;;0;;"SEZ";;;"WILLI BLEICHER STRASSE 19";;9.28942e+06;0;0;-0.00650629
68;34;0;;;"HES";0;2037.03;0;;"DURHAM";0;"UK";0;0;;false;;0;false;0;0;"UNIVERSITY OF DURHAM";211;41;;"999866010";;;;false;;0;;0;;"UDUR";;;"STOCKTON ROAD THE PALATINE CENTRE";;1.98834e+07;0;0;0.0212751
134;67;0;;;"REC";0;2193.85;0;;"CASALECCHIO DI RENO BO";0;"IT";0;0;;false;;0;false;0;0;"CONSORZIO INTERUNIVERSITARIO CINECA";343;16;;"999843409";;;;false;;0;;0;;"CINECA";;;"VIA MAGNANELLI 6/3";;6.81025e+06;0;0;0.0012143
48;24;0;;;"OTH";0;92.9834;0;;"BRUXELLES";0;"BE";0;0;;false;;0;false;0;0;"PARTNERSHIP FOR ADVANCED COMPUTINGIN EUROPE AISBL";60;6;;"957376421";;;;false;;0;;0;;"PRACE";;;"RUE DU TRONE 98";;4.10643e+06;0;0;0.0119467
44;22;0;;;"OTH";0;0.0175439;0;;"TRONDHEIM";0;"NO";0;0;;false;;0;false;0;0;"UNINETT SIGMA2 AS";49;3;;"932252354";;;;false;;0;;0;;"SIGMA";;;"ABELS GATE 5";;1.25257e+06;0;0;-0.0109888
226;113;0;;;"REC";0;17315.7;0;;"BARCELONA";0;"ES";0;0;;false;;0;false;0;0;"BARCELONA SUPERCOMPUTING CENTER - CENTRO NACIONAL DE SUPERCOMPUTACION";444;49;;"999655520";;;;false;;0;;0;;"BSC";;;"Calle Jordi Girona 31";;2.23784e+07;0;0;-0.00341717
354;177;0;;;"HES";0;59449.9;0;;"KOBENHAVN";0;"DK";0;0;;false;;0;false;0;0;"KOBENHAVNS UNIVERSITET";795;196;;"999991043";;;;false;;0;;0;;"UCPH";;;"NORREGADE 10";;1.01986e+08;0;0;0.00723468
44;22;0;;;"OTH";0;0.0175439;0;;"PARIS";0;"FR";0;0;;false;;0;false;0;0;"GRAND EQUIPEMENT NATIONAL DE CALCUL INTENSIF";26;2;;"999779680";;;;false;;0;;0;;"GENCI";;;"RUE DE L'EGLISE  12-14";;3.74157e+06;0;0;0.0847191
26;13;0;;;"HES";0;181.522;0;;"LINZ";0;"AT";0;0;;false;;0;false;0;0;"UNIVERSITAT LINZ";189;21;;"999892976";;;;false;;0;;0;;"JKU";;;"ALTENBERGER STRASSE 69";;8.27255e+06;0;0;-0.018565
270;135;0;;;"HES";0;48679.9;0;;"GALWAY";0;"IE";0;0;;false;;0;false;0;0;"NATIONAL UNIVERSITY OF IRELAND, GALWAY";684;75;;"999978045";;;;false;;0;;0;;"NUIG";;;"UNIVERSITY ROAD";;3.66029e+07;0;0;0.0247341
44;22;0;;;"REC";0;0.0175439;0;;"Berlin";0;"DE";0;0;;false;;0;false;0;0;"Gauss Centre for Supercomputing (GCS) e.V.";26;2;;"988306035";;;;false;;0;;0;;"GCS";;;"Alexanderplatz 1";;1.86023e+06;0;0;0.0220076
44;22;0;;;"REC";0;0.0175439;0;;"Bratislava";0;"SK";0;0;;false;;0;false;0;0;"VYPOCTOVE STREDISKO SLOVENSKEJ AKADEMIE VIED";26;2;;"937100026";;;;false;;0;;0;;"CCSAS";;;"Dubravska cesta 9";;383067;0;0;-0.0272311
156;78;0;;;"HES";0;20798.2;0;;"LJUBLJANA";0;"SI";0;0;;false;;0;false;0;0;"UNIVERZA V LJUBLJANI";528;45;;"999923240";;;;false;;0;;0;;"UL";;;"KONGRESNI TRG  12";;1.41452e+07;0;0;-0.0145048
44;22;0;;;"HES";0;0.0175439;0;;"MASLAK ISTANBUL";0;"TR";0;0;;false;;0;false;0;0;"ISTANBUL TEKNIK UNIVERSITESI";67;9;;"999866592";;;;false;;0;;0;;"ITU";;;"AYAZAGA KAMPUSU";;1.96056e+06;0;0;-0.0227631
488;244;0;;;"HES";0;81742.9;0;;"ZUERICH";0;"CH";0;0;;false;;0;false;0;0;"EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH";1002;141;;"999979015";;;;false;;0;;0;;"ETH Zurich";;;"Raemistrasse  101";;7.23842e+07;0;0;-0.0321157
116;58;0;;;"PUB";0;1985.95;0;;"TEL AVIV";0;"IL";0;0;;false;;0;false;0;0;"MACHBA - INTERUNIVERSITY COMPUTATION CENTER";79;7;;"999624383";;;;false;;0;;0;;"IUCC";;;"SOFTWARE ENGINEERING BUILDING TEL AVIV UNIVERSITY";;1.23079e+06;0;0;-0.0216256
44;22;0;;;"REC";0;0.0175439;0;;"SOFIA";0;"BG";0;0;;false;;0;false;0;0;"ASSOCIATION "NATIONAL CENTRE FOR SUPERCOMPUTING APPLICATIONS"";26;2;;"988967963";;;;false;;0;;0;;"NCSA-BG";;;"ACAD. G. BONCHEV STR. 25 A";;464372;0;0;-0.0245209
116;58;0;;;"PUB";0;1985.95;0;;"BUDAPEST";0;"HU";0;0;;false;;0;false;0;0;"NEMZETI INFORMACIOS INFRASTRUKTURA FEJLESZTESI IRODA";92;8;;"999657169";;;;false;;0;;0;;"NIIFI";;;"VICTOR HUGO UTCA 18/-22";;1.5417e+06;0;0;-0.0195862
46;23;0;;;"HES";0;21.0123;0;;"OSTRAVA PORUBA";0;"CZ";0;0;;false;;0;false;0;0;"VYSOKA SKOLA BANSKA - TECHNICKA UNIVERZITA OSTRAVA";121;11;;"999868144";;;;false;;0;;0;;"VSB";;;"17 LISTOPADU 15/2172";;2.85066e+06;0;0;-0.029084
2;1;0;;;"REC";0;0;0;;"VALENCIA";0;"ES";0;0;;false;;0;false;0;0;"FUNDACION DE LA COMUNIDAD VALENCIANA CENTRO DE INVESTIGACION PRINCIPEFELIPE";44;3;;"999430965";;;;false;;0;;0;;"CIPF";;;"CALLE EDUARDO PRIMO YUFERA 3";;1.79117e+06;0;0;-0.023762
28;14;0;;;"HES";0;25.8826;0;;"ROMA";0;"IT";0;0;;false;;0;false;0;0;"UNIVERSITA DEGLI STUDI ROMA TRE";178;17;;"999866107";;;;false;;0;;0;;"UNIROMA3";;;"VIA OSTIENSE 159";;5.07164e+06;0;0;-0.00838345
192;96;0;;;"HES";0;19025.2;0;;"UTRECHT";0;"NL";0;0;;false;;0;false;0;0;"UNIVERSITEIT UTRECHT";504;106;;"999985805";;;;false;;0;;0;;"UU";;;"HEIDELBERGLAAN 8";;5.83291e+07;0;0;0.00159716
6;3;0;;;"PUB";0;82.8472;0;;"VILNIUS";0;"LT";0;0;;false;;0;false;0;0;"VIESOJI ISTAIGA LIETUVOS INOVACIJU CENTRAS";36;6;;"999456476";;;;false;;0;;0;;"LIC";;;"T. Sevcenkos 13";;290576;0;0;-0.033394
