"K-Core","TentativeSIC","acronym","activityType","barPower","betwCentrality","birthDate","call","city","commDate","country","ecContribution","ecMaxContribution","endDate","endOfParticipation","fundingScheme","intimacy","manager","moneyTogether","myMoney","name","numPartners","numProjects","objective","orgId","organizationUrl","postCode","programme","projectNode","projectUrl","projectsTogether","rcn","relationshipValue","role","shortName","startDate","status","street","topics","totMoney","totalCost","wBarPower","weightedBarPower"
20,,,"PRC",0,0,0,,"BRUXELLES",0,"BE",0,0,,false,,0,false,0,0,"BELGORAIL",10,1,,"920792483",,,,false,,0,,0,,"BEL",,,"RUE RAVENSTEIN 60",,50475,0,0,-0.0408757
20,,,"OTH",0,0,0,,"LAS MATAS MADRID",0,"ES",0,0,,false,,0,false,0,0,"ASOCIACION DE ACCION FERROVIARIA CETREN",10,1,,"953703225",,,,false,,0,,0,,"CET",,,"CALLE SIERRA DE CAZORLA 1",,50475,0,0,-0.0408757
0,,,"PRC",0,0,0,,"BILLINGSTAD",0,"NO",0,0,,false,,0,false,0,0,"ENERGYNEST AS",0,1,,"937524789",,,,false,,0,,0,,"EnergyNest",,,"OLAV BRUNBORGS VEI 6",,50000,0,0,0
50,,,"OTH",0,0,0,,"BUDAPEST",0,"HU",0,0,,false,,0,false,0,0,"MAGYAR URBANISZTIKAI TUDASKOZPONT NONPROFIT KFT",25,1,,"937921325",,,,false,,0,,0,,"MUTK",,,"LILIOM UTCA 48",,207150,0,0,-0.0108415
50,,,"PUB",0,0,0,,"ALCALA DE HENARES",0,"ES",0,0,,false,,0,false,0,0,"AYUNTAMIENTO DE ALCALA DE HENARES",25,1,,"946152163",,,,false,,0,,0,,"AH",,,"PLAZA DE CERVANTES 12",,187625,0,0,-0.0134448
50,,,"PUB",0,0,0,,"ANKARA",0,"TR",0,0,,false,,0,false,0,0,"CANKAYA BELEDIYESI",25,1,,"937224574",,,,false,,0,,0,,"CAN",,,"DIS ILISKILER MUDURLUGU ZIYA GOKALP CADDESI NO 11 KAT 12 KIZILAY",,134000,0,0,-0.0205948
50,,,"PRC",0,0,0,,"GENOVA",0,"IT",0,0,,false,,0,false,0,0,"COLOUREE SRL",25,1,,"920233084",,,,false,,0,,0,,"CLR",,,"VIA BRIGATA LIGURIA 1/9A",,197500,0,0,-0.0121281
50,,,"PUB",0,0,0,,"SZEGED",0,"HU",0,0,,false,,0,false,0,0,"SZEGED MEGYEI JOGU VAROS ONKORMANYZATA",25,1,,"939282623",,,,false,,0,,0,,"SZEG",,,"SZECHENYI TER 10",,66761.2,0,0,-0.02956
50,,,"OTH",0,0,0,,"ANGERS",0,"FR",0,0,,false,,0,false,0,0,"PLANTE&CITE",25,1,,"920842535",,,,false,,0,,0,,"P&C",,,"2 RUE LE NOTRE",,345025,0,0,0.00754191
50,,,"PUB",0,0,0,,"MILANO",0,"IT",0,0,,false,,0,false,0,0,"CITTA METROPOLITANA DI MILANO",25,1,,"929454292",,,,false,,0,,0,,"CMM",,,"VIA VIVAIO 1",,294875,0,0,0.000855226
66,,,"OTH",0,0,0,,"Helsinki",0,"FI",0,0,,false,,0,false,0,0,"INTEGRATED CARBON OBSERVATION SYSTEM EUROPEAN RESEARCH INFRASTRUCTURE CONSORTIUM",36,2,,"922983713",,,,false,,0,,0,,"ICOS ERIC",,,"ERIK PALMÉNIN AUKIO 1",,503159,0,0,-0.000871443
6,,,"PRC",0,0,0,,"NICOSIA",0,"CY",0,0,,false,,0,false,0,0,"SIGINT SOLUTIONS LTD",3,1,,"999742141",,,,false,,0,,0,,"SIG",,,"ARCHANGELOU 41, STROVOLOS",,207000,0,0,-0.0164975
16,,,"PRC",0,0,0,,"BREGENZ",0,"AT",0,0,,false,,0,false,0,0,"RHOMBERG SERSA RAIL HOLDING GMBH",8,1,,"919909686",,,,false,,0,,0,,"RSRG",,,"MARIAHILFSTR 29",,503750,0,0,-0.0103565
16,,,"PRC",0,0,0,,"PROSTEJOV",0,"CZ",0,0,,false,,0,false,0,0,"DT - Výhybkárna a strojírna, a.s.",8,1,,"920106014",,,,false,,0,,0,,"DTVS",,,"DOLNI 3137/100",,623250,0,0,0.0135446
20,,,"PRC",0,0,0,,"BARCELONA",0,"ES",0,0,,false,,0,false,0,0,"OGILVYONE WORLDWIDE SA",10,1,,"950389317",,,,false,,0,,0,,"OG1",,,"CALLE BOLIVIA 68 70",,574375,0,0,0.0253544
20,,,"OTH",0,0,0,,"BRUXELLES",0,"BE",0,0,,false,,0,false,0,0,"BIG DATA VALUE",10,1,,"922890496",,,,false,,0,,0,,"BDVA",,,"RUE DE TREVES 49-51",,425300,0,0,-0.00482096
18,,,"PRC",0,0,0,,"MAASTRICHT",0,"NL",0,0,,false,,0,false,0,0,"ESAOTE EUROPE B.V.",9,1,,"999786858",,,,false,,0,,0,,"ESAOTE EUROPE",,,"PHILIPSWEG  1",,840000,0,0,0.0971465
18,,,"PRC",0,0,0,,"PARIS",0,"FR",0,0,,false,,0,false,0,0,"BRIGHTLOOP SAS",9,1,,"955994365",,,,false,,0,,0,,"BL",,,"RUE DE BERRI 8",,299916,0,0,-0.0296102
18,,,"PRC",0,0,0,,"LES ULIS",0,"FR",0,0,,false,,0,false,0,0,"QUANTEL SA",9,1,,"998271524",,,,false,,0,,0,,"QUANTEL SA",,,"AVENUE DU PACIFIQUE 2BIS",,865000,0,0,0.103014
14,,,"HES",0,0,0,,"ULM",0,"DE",0,0,,false,,0,false,0,0,"FACHHOCHSCHULE ULM",7,1,,"996311930",,,,false,,0,,0,,"HSU",,,"PRITTWITZSTRASSE 10",,550000,0,0,-0.05625
14,,,"OTH",0,0,0,,"BRUXELLES",0,"BE",0,0,,false,,0,false,0,0,"EUNITED AISBL",7,1,,"996259647",,,,false,,0,,0,,"EUnited",,,"Boulevard A. Reyers - Diamant Building, 80",,164190,0,0,-0.104476
26,,,"PRC",0,0,0,,"SAINT SULPICE",0,"CH",0,0,,false,,0,false,0,0,"SCIPROM SARL",13,1,,"999748834",,,,false,,0,,0,,"SCIPROM",,,"RUE DU CENTRE 70",,0,0,0,-0.0714286
14,,,"PRC",0,0,0,,"PARIS",0,"FR",0,0,,false,,0,false,0,0,"SCALITY",7,1,,"920170907",,,,false,,0,,0,,"SCALITY",,,"11 RUE TRONCHET",,405000,0,0,-0.0115862
14,,,"PRC",0,0,0,,"MAASTRICHT",0,"NL",0,0,,false,,0,false,0,0,"GLUK ADVICE BV",7,1,,"948291595",,,,false,,0,,0,,"Gluk Advice",,,"Stationsplein 8K",,360275,0,0,-0.0241107
0,,,"PRC",0,0,0,,"CAGLIARI",0,"IT",0,0,,false,,0,false,0,0,"BOTTEEGA SRL",0,1,,"920639708",,,,false,,0,,0,,"Botteega srl",,,"VIA CORNALIAS 24",,50000,0,0,0
6,,,"PRC",0,0,0,,"KALLITHEA",0,"EL",0,0,,false,,0,false,0,0,"ENIOS APPLICATIONS IDIOTIKI KEFALAIOUCHIKI ETAIREIA",3,1,,"938069832",,,,false,,0,,0,,"ENIOS",,,"AL. PANTOU 25",,162000,0,0,-0.0554054
6,,,"PRC",0,0,0,,"POTSDAM",0,"DE",0,0,,false,,0,false,0,0,"METASYSX GMBH",3,1,,"947466513",,,,false,,0,,0,,"MetaSysX",,,"AM MÜHLENBERG 11",,54000,0,0,-0.185135
14,,,"PRC",0,0,0,,"DRESDEN",0,"DE",0,0,,false,,0,false,0,0,"LIPOTYPE",7,1,,"955212448",,,,false,,0,,0,,"LIPOTYPE",,,"TATZBERG  47",,72000,0,0,-0.0596939
14,,,"PRC",0,0,0,,"LISBOA",0,"PT",0,0,,false,,0,false,0,0,"GENOMED, DIAGNOSTICOS DE MEDICINA MOLECULAR SA",7,1,,"952629532",,,,false,,0,,0,,"GenoMed",,,"AVENIDA PROFESSOR EGAS MONIZ",,144000,0,0,0.00561224
14,,,"REC",0,0,0,,"BUCHAREST",0,"RO",0,0,,false,,0,false,0,0,"INSTITUTUL DE BIOCHIMIE",7,1,,"938785207",,,,false,,0,,0,,"IBAR",,,"SPLAIUL INDEPENDENTEI NO. 296",,162000,0,0,0.0219388
12,,,"PRC",0,0,0,,"BRUXELLES",0,"BE",0,0,,false,,0,false,0,0,"NEW FRONTIER SERVICES",6,1,,"949706340",,,,false,,0,,0,,"NFS",,,"RUE DE STASSART 131",,277970,0,0,-0.0413764
12,,,"REC",0,0,0,,"LONDON",0,"UK",0,0,,false,,0,false,0,0,"SMART TRANSPORTATION ALLIANCE",6,1,,"952231056",,,,false,,0,,0,,"STA",,,"40 GRACECHURCH STREET IPLAN",,1.80233e+06,0,0,0.515133
12,,,"PRC",0,0,0,,"WALLINGTON",0,"UK",0,0,,false,,0,false,0,0,"H3B MEDIA LTD",6,1,,"999720510",,,,false,,0,,0,,"H3B",,,"ONSLOW GARDENS 15",,97019.1,0,0,-0.107438
28,,,"PUB",0,0,0,,"MADRID",0,"ES",0,0,,false,,0,false,0,0,"AGENCIA ESTATAL DE SEGURIDAD AEREA",14,1,,"918350896",,,,false,,0,,0,,"AESA",,,"AVENIDA GENERAL PERON 40 PORTAL 1B PLANTA 1 CENTRO MODA SHOPPING",,146015,0,0,-0.0404817
28,,,"PRC",0,0,0,,"SAINT GENIS POUILLY",0,"FR",0,0,,false,,0,false,0,0,"TADOREA INNOVATION SARL",14,1,,"926937530",,,,false,,0,,0,,"Tadorea",,,"30 RUE AUGUSTE PICCARD - TECHNOPARC DU PAYS DE GEX",,433725,0,0,0.0111136
28,,,"PRC",0,0,0,,"LLUCMAJOR",0,"ES",0,0,,false,,0,false,0,0,"AIR EUROPA LINEAS AEREAS SA",14,1,,"957234219",,,,false,,0,,0,,"AIR EUROPA",,,"CR. ARENAL A LLUCMAJOR, KM 21 5",,76250,0,0,-0.0529927
28,,,"PRC",0,0,0,,"PRAT DE LLOBREGAT EL BARCELONA",0,"ES",0,0,,false,,0,false,0,0,"VUELING AIRLINES SA",14,1,,"952587337",,,,false,,0,,0,,"Vueling",,,"PLAZA PLA DE L ESTANY 5 PARQUE DE NEGOCIOS MAS BLA",,126250,0,0,-0.0440262
28,,,"PRC",0,0,0,,"ISTANBUL",0,"TR",0,0,,false,,0,false,0,0,"PEGASUS HAVA TASIMACILIGI ANONIM SIRKETI",14,1,,"928976082",,,,false,,0,,0,,"Pegasus",,,"AEROPARK YENISEHIR MAH. OSMANLI BULVARI 11/A",,103938,0,0,-0.0480275
28,,,"PRC",0,0,0,,"MADRID",0,"ES",0,0,,false,,0,false,0,0,"IBERIA LINEAS AEREAS DE ESPANA SA  OPERADORA",14,1,,"956762411",,,,false,,0,,0,,"IBERIA",,,"CALLE VELAZQUEZ 130",,126250,0,0,-0.0440262
40,,,"PUB",0,0,0,,"KALAMARIA",0,"EL",0,0,,false,,0,false,0,0,"DIMOS KALAMARIAS",20,1,,"931677726",,,,false,,0,,0,,"KALAMARIA",,,"KOMNINON 58",,64234.4,0,0,-0.0319954
40,,,"REC",0,0,0,,"Bucharest",0,"RO",0,0,,false,,0,false,0,0,"Integral Consulting R&D",20,1,,"996757839",,,,false,,0,,0,,"INTECO",,,"Negustori  14",,224375,0,0,0.00695533
40,,,"PRC",0,0,0,,"KILCOOLE CO WICKLOW",0,"IE",0,0,,false,,0,false,0,0,"INTERACTIONS LIMITED",20,1,,"986152247",,,,false,,0,,0,,"INTR",,,"UNIT 2 BEACH COURT",,116625,0,0,-0.0192525
40,,,"PRC",0,0,0,,"THESSALONIKI",0,"EL",0,0,,false,,0,false,0,0,"MAKIOS SA",20,1,,"924989964",,,,false,,0,,0,,"MAKIOS",,,"5TH LM THESSALONIKIS-KALOHORIOU",,109179,0,0,-0.0210637
40,,,"PRC",0,0,0,,"BALATONFURED",0,"HU",0,0,,false,,0,false,0,0,"LOGDRILL INFORMATIKAI ES SZOLGALTATO KORLATOLT FELELOSSEGU TARSASAG",20,1,,"930041045",,,,false,,0,,0,,"LogDrill",,,"FURDO UTCA 17/B.",,177250,0,0,-0.00450681
40,,,"PRC",0,0,0,,"LINDA A VELHA",0,"PT",0,0,,false,,0,false,0,0,"VTM-CONSULTORES EM ENGENHARIA E PLANEAMENTO LDA",20,1,,"959692490",,,,false,,0,,0,,"VTM",,,"AVENIDA 25 DE ABRIL DE 1974 23 2 A",,132438,0,0,-0.0154065
40,,,"PRC",0,0,0,,"THESSALONIKI",0,"EL",0,0,,false,,0,false,0,0,"F. K. LIOTOPOULOS KAI SIA EE",20,1,,"956562494",,,,false,,0,,0,,"SBOING",,,"K KARAMANLI 124 DIAVATA",,202041,0,0,0.00152298
16,,,"PRC",0,0,0,,"FREDERICIA",0,"DK",0,0,,false,,0,false,0,0,"DONG ENERGY THERMAL POWER AS",8,1,,"952617892",,,,false,,0,,0,,"DONG",,,"KRAFTVAERKSVEJ 53",,293750,0,0,-0.0473046
80,,,"PRC",0,0,0,,"TROLLHATTAN",0,"SE",0,0,,false,,0,false,0,0,"NATIONAL ELECTRIC VEHICLE SWEDEN AB",40,1,,"935617090",,,,false,,0,,0,,"NEVS",,,"SAABVAGEN 5",,432543,0,0,-0.00268167
80,,,"PRC",0,0,0,,"ROMA",0,"IT",0,0,,false,,0,false,0,0,"AVR SPA",40,1,,"919608016",,,,false,,0,,0,,"AVR",,,"VIA FRANCESCO TENSI 116",,352467,0,0,-0.00670054
80,,,"PRC",0,0,0,,"EINDHOVEN",0,"NL",0,0,,false,,0,false,0,0,"TOMTOM GLOBAL CONTENT BV",40,1,,"999617787",,,,false,,0,,0,,"TT",,,"LUCHTHAVENWEG  48",,316750,0,0,-0.00849312
80,,,"PUB",0,0,0,,"VIGO",0,"ES",0,0,,false,,0,false,0,0,"AYUNTAMIENTO DE VIGO",40,1,,"967624471",,,,false,,0,,0,,"VIGO",,,"PLAZA DO REI 1",,52562,0,0,-0.0217522
80,,,"PUB",0,0,0,,"VERSAILLES",0,"FR",0,0,,false,,0,false,0,0,"COMMUNAUTE D'AGGLOMERATION DE VERSAILLES GRAND PARC",40,1,,"920163729",,,,false,,0,,0,,"VGP",,,"6 AVENUE DE PARIS",,347300,0,0,-0.00695987
80,,,"PRC",0,0,0,,"ESSEN",0,"DE",0,0,,false,,0,false,0,0,"CETECOM GMBH",40,1,,"941346977",,,,false,,0,,0,,"CET",,,"IM TEELBRUCH 116",,129473,0,0,-0.0178922
80,,,"PRC",0,0,0,,"LABEGE",0,"FR",0,0,,false,,0,false,0,0,"SENSINOV",40,1,,"919935488",,,,false,,0,,0,,"SEN",,,"41 RUE DE LA DECOUVERTE CS 37621",,180403,0,0,-0.0153361
10,,,"PRC",0,0,0,,"ROMA",0,"IT",0,0,,false,,0,false,0,0,"KT - KINETICS TECHNOLOGY SPA",5,1,,"998069764",,,,false,,0,,0,,"TKT",,,"VIALE CASTELLO DELLA MAGLIANA 75",,108000,0,0,-0.00980392
20,,,"HES",0,0,0,,"SZCZECIN",0,"PL",0,0,,false,,0,false,0,0,"UNIWERSYTET SZCZECINSKI",10,1,,"999851460",,,,false,,0,,0,,"US",,,"ALEJA PAPIEZA JANA PAWLA II  22 A",,418500,0,0,0.170327
0,,,"PRC",0,0,0,,"LYON",0,"FR",0,0,,false,,0,false,0,0,"ENYO PHARMA",0,1,,"931461416",,,,false,,0,,0,,"ENYO Pharma SA",,,"321 AVENUE JEAN JAURES BATIMENT DOMILYON",,2.49823e+06,0,0,0
6,,,"PRC",0,0,0,,"AMSTERDAM",0,"NL",0,0,,false,,0,false,0,0,"ALTEA BV",3,1,,"924087767",,,,false,,0,,0,,"Altea B.V.",,,"HOOGOORDDREEF, 15",,330750,0,0,-0.0425397
0,,,"PRC",0,0,0,,"CHLUDOWO",0,"PL",0,0,,false,,0,false,0,0,"PRINT SILVER SPOLKA Z ORGANICZONA ODPOWIEDZIALNOSCIA SPOLKA KOMANDYTOWA",0,1,,"918592426",,,,false,,0,,0,,"Print Silver",,,"UL CZERESNIOWA 7",,50000,0,0,0
0,,,"PRC",0,0,0,,"MIGNIERES",0,"FR",0,0,,false,,0,false,0,0,"KEMICA COATINGS",0,1,,"917743773",,,,false,,0,,0,,"KEMICA COATINGS",,,"ZA DU BOIS GUESLIN",,50000,0,0,0
18,,,"PRC",0,0,0,,"BERLIN",0,"DE",0,0,,false,,0,false,0,0,"SANKT GERTRAUDEN KRANKENHAUS GMBH",9,1,,"919193341",,,,false,,0,,0,,"SGK",,,"PARETZER STRASSE 12",,123750,0,0,-0.0675746
18,,,"PRC",0,0,0,,"Berlin",0,"DE",0,0,,false,,0,false,0,0,"SCOPIS GMBH",9,1,,"919295676",,,,false,,0,,0,,"Scopis GmbH",,,"Heinrich-Heine-Platz 10",,399962,0,0,0.00479989
18,,,"PRC",0,0,0,,"North Shields",0,"UK",0,0,,false,,0,false,0,0,"VREO Innovation",9,1,,"919348638",,,,false,,0,,0,,"VREO Innovation",,,"Unit 4 Larch Court",,210000,0,0,-0.0449749
18,,,"PRC",0,0,0,,"MUNCHEN",0,"DE",0,0,,false,,0,false,0,0,"PILOTFISH GMBH",9,1,,"953888689",,,,false,,0,,0,,"PILOTFISH GMBH",,,"SCHLEISSHEIMER STRASSE 6",,199966,0,0,-0.0476042
0,,,"PRC",0,0,0,,"BARCELONA",0,"ES",0,0,,false,,0,false,0,0,"FEMMEFLEUR SCCL",0,1,,"918243808",,,,false,,0,,0,,"Femmefleur sccl",,,"VALLIRANA 49 1r",,50000,0,0,0
6,,,"PRC",0,0,0,,"LOGRONO LA RIOJA",0,"ES",0,0,,false,,0,false,0,0,"ENVIROHEMP SL",3,1,,"951948301",,,,false,,0,,0,,"ENVIROHEMP",,,"C MIGUEL VILLANUEVA N 6 2D OFICINA 1",,696855,0,0,0.10679
6,,,"PRC",0,0,0,,"KYIV",0,"UA",0,0,,false,,0,false,0,0,"LIMITED LIABILITY COMPANY APOWERCAP, LLC APOWERCAP",3,1,,"934766885",,,,false,,0,,0,,"LLC",,,"ST OKRUZHNA BUILDING 1 SSCT VORZEL OF TOWN IRPIN",,323925,0,0,-0.0841503
6,,,"PRC",0,0,0,,"SCHONDORF AM AMMERSEE",0,"DE",0,0,,false,,0,false,0,0,"NESSCAP ENERGY GMBH",3,1,,"935412905",,,,false,,0,,0,,"Nesscap",,,"BEERENGARTEN 4",,665700,0,0,0.0908386
16,,,"PRC",0,0,0,,"FIRENZE",0,"IT",0,0,,false,,0,false,0,0,"L4T-LIGHT4TECH SRL",8,1,,"932047005",,,,false,,0,,0,,"L4TNW",,,"VIA DELLA CERNAIA 5",,488750,0,0,0.0111481
16,,,"PRC",0,0,0,,"TUTTLINGEN",0,"DE",0,0,,false,,0,false,0,0,"KARL STORZ GMBH & CO. KG",8,1,,"999965435",,,,false,,0,,0,,"STORZ",,,"MITTELSTRASSE 8",,492500,0,0,0.0120861
16,,,"REC",0,0,0,,"CACERES",0,"ES",0,0,,false,,0,false,0,0,"FUNDACION CENTRO DE CIRUGIA DE MINIMA INVASION JESUS USON",8,1,,"950875287",,,,false,,0,,0,,"CCMIJU",,,"CARRETERA NACIONAL 521 KM 41 8",,431125,0,0,-0.00326664
8,,,"PRC",0,0,0,,"KAZANLAK",0,"BG",0,0,,false,,0,false,0,0,"DAVID HOLDING AD",4,1,,"954182308",,,,false,,0,,0,,"DAVID HOLD",,,"STARA REKA DOM NA KULTURATA ARSENAL",,202500,0,0,0.00930233
8,,,"PRC",0,0,0,,"LONDON",0,"UK",0,0,,false,,0,false,0,0,"LK KNOWLEDGE ENGINEERING LTD",4,1,,"919938107",,,,false,,0,,0,,"LKKE",,,"KEMP HOUSE, 152 CITY ROAD",,112500,0,0,-0.0837209
8,,,"HES",0,0,0,,"KOCAELI",0,"TR",0,0,,false,,0,false,0,0,"GEBZE TEKNIK UNIVERSITESI",4,1,,"949525047",,,,false,,0,,0,,"GTU",,,"GEBZE PK 141",,234000,0,0,0.0418605
18,,,"PRC",0,0,0,,"GOTEBORG",0,"SE",0,0,,false,,0,false,0,0,"BIOPETROLIA AB",9,1,,"945668521",,,,false,,0,,0,,"Biopetrolia AB",,,"CHALMERS TEKNISKA HOGSKOLA",,673700,0,0,0.0195646
18,,,"PRC",0,0,0,,"Reinach",0,"CH",0,0,,false,,0,false,0,0,"Evolva SA",9,1,,"953068360",,,,false,,0,,0,,"EVOL",,,"Duggingerstrasse",,0,0,0,-0.1
18,,,"PRC",0,0,0,,"CORK",0,"IE",0,0,,false,,0,false,0,0,"UCC ACADEMY LIMITED",9,1,,"939136347",,,,false,,0,,0,,"UCCAL",,,"UNIVERSITY COLLEGE CORK, NATIONAL UNIVERSITY OF IRELAND, WESTERN ROAD,",,212500,0,0,-0.0622867
14,,,"REC",0,0,0,,"LEON",0,"ES",0,0,,false,,0,false,0,0,"ASOCIACION DE INVESTIGACION INBIOTEC, INSTITUTO DE BIOTECHNOLOGIA DE LEON",7,1,,"997151756",,,,false,,0,,0,,"INBIOTEC",,,"AVENIDA REAL 1 PARQUE CIENTIFICO",,509842,0,0,-0.0243075
14,,,"PRC",0,0,0,,"MONTHEY",0,"CH",0,0,,false,,0,false,0,0,"MMOS SARL",7,1,,"925667994",,,,false,,0,,0,,"MMOS Sàrl",,,"ROUTE DE L'ILE-AU-BOIS 1A",,0,0,0,-0.125
14,,,"PRC",0,0,0,,"REYKJAVIK",0,"IS",0,0,,false,,0,false,0,0,"CCP HF",7,1,,"995939547",,,,false,,0,,0,,"CCP hf.",,,"GRANDAGARDUR 8",,76639,0,0,0.00868115
14,,,"PRC",0,0,0,,"BUDAPEST",0,"HU",0,0,,false,,0,false,0,0,"Virgo Systems Kft.",7,1,,"929514723",,,,false,,0,,0,,"Virgo Systems",,,"DOHANY UTCA 12.",,108799,0,0,0.0647777
12,,,"PRC",0,0,0,,"PESSAC",0,"FR",0,0,,false,,0,false,0,0,"IMAGENE",6,1,,"937479781",,,,false,,0,,0,,"imagene",,,"5 rue henri desbruères, Genopole campus 1,",,40500,0,0,-0.089916
10,,,"PRC",0,0,0,,"MAROUSI ATHINA",0,"EL",0,0,,false,,0,false,0,0,"HD INSURANCE LTD",5,1,,"918787396",,,,false,,0,,0,,"HDΙ",,,"AGIOU KONSTANTINOU 59-61",,270000,0,0,-0.00273224
10,,,"PRC",0,0,0,,"NICOSIA",0,"CY",0,0,,false,,0,false,0,0,"CABLENET COMMUNICATION SYSTEMS LTD",5,1,,"917306012",,,,false,,0,,0,,"Cablenet",,,"41-49 AY. NICOLAU STREET, NIMELI COURT, BLOCK A  ENGOMI",,270000,0,0,-0.00273224
10,,,"PRC",0,0,0,,"GENOVA",0,"IT",0,0,,false,,0,false,0,0,"NETWORK INTEGRATION AND SOLUTIONS SRL",5,1,,"940491825",,,,false,,0,,0,,"NIS",,,"VIA AL PORTO ANTICO EDIFICIO MILLO 7",,270000,0,0,-0.00273224
4,,,"PRC",0,0,0,,"SANDEFJORD",0,"NO",0,0,,false,,0,false,0,0,"SURFACE EFFECT SHIPS EUROPE AS",2,1,,"995367926",,,,false,,0,,0,,"SES EUROPE AS",,,"THOR DAHLS GAT 1A",,498225,0,0,0.0758654
4,,,"PRC",0,0,0,,"RIGA",0,"LV",0,0,,false,,0,false,0,0,"BJB",2,1,,"949480330",,,,false,,0,,0,,"BJB",,,"RAINA BULVARIS 15",,242638,0,0,-0.134052
0,,,"PRC",0,0,0,,"ESPOO",0,"FI",0,0,,false,,0,false,0,0,"FP-PIGMENTS OY",0,1,,"927727692",,,,false,,0,,0,,"FP-Pigments Oy",,,"AHVENTIE 4A 21-22",,1.39993e+06,0,0,0
8,,,"PRC",0,0,0,,"LEFKOSIA",0,"CY",0,0,,false,,0,false,0,0,"WLB LIMITED",4,1,,"972714449",,,,false,,0,,0,,"WLB",,,"ZINONOS SOZOU  (OFFICE 103) 11",,258835,0,0,-0.0991162
0,,,"PRC",0,0,0,,"GOTEBORG",0,"SE",0,0,,false,,0,false,0,0,"PEXA AB",0,1,,"923320594",,,,false,,0,,0,,"PExA AB",,,"ERIK DAHLBERGSGATAN 11 A",,50000,0,0,0
0,,,"PRC",0,0,0,,"GOTEBORG",0,"SE",0,0,,false,,0,false,0,0,"INSPLORION SENSOR SYSTEMS AB",0,1,,"918071148",,,,false,,0,,0,,"Insplorion SS",,,"MEDICINAREGATAN 8A",,50000,0,0,0
30,,,"PRC",0,0,0,,"SANTIAGO DE COMPOSTELA",0,"ES",0,0,,false,,0,false,0,0,"LENTIMED MEDICAL DEVICES SL",15,1,,"920888125",,,,false,,0,,0,,"Lentimed",,,"EDIFICIO EMPRENDIA CAMPUS VIDE SN",,31500,0,0,-0.0291667
30,,,"PRC",0,0,0,,"Berlin",0,"DE",0,0,,false,,0,false,0,0,"Experimental Pharmacology and Oncology Berlin-Buch GmbH",15,1,,"986308029",,,,false,,0,,0,,"EPO",,,"Robert-Roessle-Str.",,9000,0,0,-0.0529762
30,,,"PRC",0,0,0,,"BARCELONA",0,"ES",0,0,,false,,0,false,0,0,"ZECLINICS SL",15,1,,"948315069",,,,false,,0,,0,,"zeclinics S.L.",,,"CALLE SANT PAU NUM 113 PLANTA 4 PUERTA 1",,27000,0,0,-0.0339286
30,,,"PRC",0,0,0,,"HOSPITALET DE LLOBREGAT",0,"ES",0,0,,false,,0,false,0,0,"XENOPAT SL",15,1,,"933964695",,,,false,,0,,0,,"XENOPAT",,,"CALLE FEIXA LLARGA S/N EDIFICI BIOINCUOADORA",,18000,0,0,-0.0434524
14,,,"PUB",0,0,0,,"EBBW VALE",0,"UK",0,0,,false,,0,false,0,0,"BLAENAU GWENT COUNTY BOROUGH COUNCIL",7,1,,"953871617",,,,false,,0,,0,,"BGCBC",,,"CIVIC CENTRE MUNICIPAL OFFICES",,324642,0,0,-0.0104779
0,,,"PRC",0,0,0,,"ALSDORF",0,"DE",0,0,,false,,0,false,0,0,"GIF ENTWICKLUNGSGESELLSCHAFT MBH",0,1,,"917715352",,,,false,,0,,0,,"GIF-E",,,"JOSEPH-VON-FRAUNHOFER-STRASSE 7",,50000,0,0,0
0,,,"PRC",0,0,0,,"WIEN",0,"AT",0,0,,false,,0,false,0,0,"AMR PROPULSION INNOVATIONS GMBH",0,1,,"917560831",,,,false,,0,,0,,"AMR Propulsion",,,"LEYSTRASSE 20B/12",,50000,0,0,0
0,,,"PRC",0,0,0,,"MONZA MB",0,"IT",0,0,,false,,0,false,0,0,"RI-LAVO SRL",0,1,,"935083881",,,,false,,0,,0,,"RI-LAVO SRL",,,"VIA VITTORIO EMANUELE II 36",,50000,0,0,0
20,,,"PRC",0,0,0,,"ERFURT",0,"DE",0,0,,false,,0,false,0,0,"X-FAB SEMICONDUCTOR FOUNDRIES AG",10,1,,"999437949",,,,false,,0,,0,,"X-FAB",,,"HAARBERGSTRASSE 67",,105062,0,0,-0.0740885
20,,,"PRC",0,0,0,,"GMUNDEN",0,"AT",0,0,,false,,0,false,0,0,"RECOM ENGINEERING GMBH & CO KG",10,1,,"923745454",,,,false,,0,,0,,"Recom",,,"MUNZFELD 35",,612130,0,0,0.00709342
40,,,"OTH",0,0,0,,"ARLON",0,"BE",0,0,,false,,0,false,0,0,"ASSOCIATION INTERCOMMUNALE POUR LA PROTECTION ET LA VALORISATION DE LENVIRONNEMENT",20,1,,"923804430",,,,false,,0,,0,,"AIVE",,,"SCHOPPACH DREVE DE L ARC EN CIEL 98",,246250,0,0,-0.0101148
40,,,"PUB",0,0,0,,"WOMMELGEM",0,"BE",0,0,,false,,0,false,0,0,"IGEAN MILIEU EN VEILIGHEID",20,1,,"923808989",,,,false,,0,,0,,"IGEAN",,,"DOORNAARDSTRAAT 60",,257500,0,0,-0.00840143
